PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LuxurySpend,CabinDeck,CabinSide,CabinGroup
7073_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7074_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7074_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,3.0,797.0,5.0,False,805.0,F,S,Group 4
7077_01,Earth,False,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,False,865.0,F,S,Group 4
7078_01,Earth,False,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,False,781.0,G,S,Group 3
7079_01,Earth,False,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,False,767.0,F,S,Group 4
7080_01,Earth,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7082_01,Earth,False,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,False,994.0,E,S,Group 2
7083_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7083_02,Europa,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7084_01,Earth,False,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,False,1070.0,F,S,Group 4
7085_01,Mars,False,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,False,2365.0,F,P,Group 4
7085_02,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 4
7085_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 4
7086_01,Earth,False,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,False,775.0,F,P,Group 4
7087_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7088_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,False,870.0,F,P,Group 4
7089_01,Europa,False,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,True,3883.0,D,S,Group 1
7090_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,0.0,0.0,False,877.0,F,P,Group 4
7091_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7092_01,Earth,False,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,True,644.0,F,P,Group 4
7093_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 3
7094_01,Europa,False,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,True,4915.0,E,P,Group 2
7095_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7096_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7096_02,Europa,False,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,False,2339.0,C,S,Group 1
7096_03,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7097_01,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,True,4851.0,A,P,Group 1
7097_02,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,False,3572.0,A,P,Group 1
7097_03,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,False,5712.0,A,P,Group 1
7097_04,Europa,False,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,False,2389.0,A,P,Group 1
7098_01,Earth,False,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,True,732.0,F,S,Group 4
7099_01,Earth,False,55 Cancri e,21.0,False,301.0,0.0,19.0,0.0,0.0,False,320.0,F,P,Group 4
7104_01,Europa,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,False,9612.0,C,P,Group 1
7104_02,Europa,False,TRAPPIST-1e,42.0,False,159.0,4387.0,2.0,3.0,485.0,True,5036.0,C,P,Group 1
7105_01,Earth,False,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,True,578.0,F,P,Group 4
7106_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 4
7109_01,Europa,False,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,False,20699.0,B,S,Group 1
7110_01,Earth,False,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,False,549.0,F,S,Group 4
7111_01,Mars,False,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,False,1338.0,F,S,Group 4
7113_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,False,757.0,F,S,Group 4
7113_02,Earth,False,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,True,611.0,F,S,Group 4
7114_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,False,694.0,F,S,Group 4
7116_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 3
7117_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
7118_01,Earth,False,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,False,1383.0,F,P,Group 4
7119_01,Earth,False,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,False,2152.0,F,P,Group 4
7120_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,False,1201.0,F,S,Group 4
7121_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
7121_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
7126_01,Earth,False,TRAPPIST-1e,29.0,False,3.0,0.0,664.0,683.0,34.0,False,1384.0,F,S,Group 4
7127_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,4155.0,0.0,1368.0,42.0,False,5565.0,B,P,Group 1
7127_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
7128_01,Europa,False,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,False,13673.0,B,P,Group 1
7128_02,Europa,False,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,True,4530.0,B,P,Group 1
7128_03,Europa,False,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,False,5458.0,B,P,Group 1
7132_01,Earth,False,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,False,626.0,G,S,Group 3
7133_01,Earth,False,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,False,803.0,F,S,Group 4
7134_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7137_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,134.0,482.0,0.0,27.0,False,643.0,F,P,Group 4
7140_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,False,748.0,F,S,Group 4
7142_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,False,1173.0,E,S,Group 2
7142_02,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 2
7142_03,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,E,S,Group 2
7143_01,Mars,False,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,False,1346.0,F,S,Group 4
7144_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 3
7148_01,Europa,False,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,True,1795.0,A,S,Group 1
7149_01,Mars,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 4
7151_01,Mars,False,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,False,1590.0,E,P,Group 2
7152_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7152_02,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7155_01,Earth,False,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,False,685.0,F,S,Group 4
7156_01,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 2
7156_02,Mars,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 2
7156_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 2
7156_04,Mars,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 2
7157_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 1
7157_02,Mars,False,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,False,2385.0,D,S,Group 1
7159_01,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7160_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7161_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,False,5659.0,E,S,Group 2
7162_01,Earth,False,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,False,867.0,F,P,Group 4
7165_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 4
7166_01,Mars,False,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,False,2899.0,F,S,Group 4
7167_01,Europa,False,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True,5420.0,B,S,Group 1
7168_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,11.0,793.0,0.0,84.0,True,888.0,G,S,Group 3
7170_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 3
7171_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7173_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7175_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,False,777.0,F,P,Group 4
7176_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7176_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,False,7632.0,C,P,Group 1
7176_03,Europa,False,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,True,3617.0,C,P,Group 1
7177_01,Earth,False,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,False,797.0,F,S,Group 4
7179_01,Earth,False,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,True,2361.0,E,P,Group 2
7180_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,False,791.0,E,S,Group 2
7181_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 4
7182_01,Earth,False,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,False,2020.0,G,S,Group 1
7184_01,Earth,False,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,True,714.0,G,S,Group 3
7186_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,P,Group 2
7186_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,False,2082.0,E,P,Group 2
7186_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,False,4392.0,E,P,Group 2
7187_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7188_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7188_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,False,16359.0,C,P,Group 1
7188_03,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7189_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7190_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7191_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,False,766.0,F,P,Group 4
7192_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7193_01,Earth,False,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,True,884.0,F,S,Group 4
7194_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,129.0,0.0,177.0,444.0,False,750.0,F,S,Group 4
7197_01,Mars,False,TRAPPIST-1e,51.0,False,106.0,1942.0,115.0,0.0,0.0,False,2163.0,F,S,Group 4
7199_01,Earth,False,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,0.0,1.0,False,111.0,G,S,Group 3
7200_01,Europa,False,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,True,3906.0,C,S,Group 1
7202_01,Earth,False,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,False,1608.0,E,P,Group 2
7203_01,Earth,False,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,True,827.0,E,P,Group 2
7205_01,Mars,False,TRAPPIST-1e,27.0,False,1030.0,0.0,158.0,0.0,28.0,False,1216.0,F,S,Group 4
7206_01,Earth,False,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,False,2428.0,F,S,Group 4
7207_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7208_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7208_02,Earth,False,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,False,875.0,F,P,Group 4
7210_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,False,879.0,F,P,Group 4
7214_01,Earth,False,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,True,761.0,F,S,Group 4
7215_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 4
7216_01,Earth,False,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,True,681.0,E,P,Group 2
7217_01,Mars,False,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,True,1121.0,F,P,Group 4
7218_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
7219_01,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7219_02,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,C,P,Group 1
7219_03,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7219_04,Europa,False,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,False,6876.0,B,S,Group 1
7219_05,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7219_06,Europa,False,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,False,7166.0,C,P,Group 1
7221_01,Europa,False,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,False,2743.0,B,P,Group 1
7224_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7225_01,Europa,False,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False,3072.0,A,P,Group 1
7226_01,Mars,False,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,False,3540.0,E,S,Group 2
7227_01,Mars,False,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,False,1769.0,F,P,Group 4
7229_01,Earth,False,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,False,684.0,F,S,Group 4
7230_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7232_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,False,4447.0,B,P,Group 1
7233_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,E,P,Group 2
7234_01,Earth,False,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,False,627.0,G,P,Group 3
7235_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1606.0,511.0,89.0,2220.0,False,4426.0,B,P,Group 1
7236_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 1
7238_01,Mars,False,TRAPPIST-1e,60.0,False,180.0,0.0,414.0,1181.0,0.0,False,1775.0,F,P,Group 4
7240_01,Mars,False,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,True,2598.0,F,S,Group 4
7240_02,Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,True,2935.0,F,S,Group 4
7242_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
7246_01,Mars,False,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,False,1821.0,F,S,Group 4
7247_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,False,1150.0,F,S,Group 4
7249_01,Earth,False,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,False,1048.0,E,S,Group 2
7249_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 4
7250_01,Mars,False,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,True,2663.0,F,P,Group 5
7252_01,Mars,False,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,False,1173.0,E,P,Group 2
7253_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,True,1587.0,D,P,Group 1
7255_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 3
7256_01,Earth,False,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,False,787.0,E,S,Group 2
7257_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7257_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,1.0,12.0,0.0,779.0,False,792.0,E,P,Group 2
7258_01,Earth,False,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,True,1863.0,F,P,Group 5
7259_01,Earth,False,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,True,594.0,F,P,Group 5
7260_01,Earth,False,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,False,723.0,F,S,Group 4
7261_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7267_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7267_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
7268_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,False,791.0,E,P,Group 2
7270_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 3
7271_01,Earth,False,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,False,705.0,G,P,Group 3
7273_01,Earth,False,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,True,751.0,G,S,Group 3
7274_01,Earth,False,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,False,918.0,F,P,Group 5
7276_01,Earth,False,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,False,694.0,F,P,Group 5
7277_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7278_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,188.0,795.0,0.0,0.0,True,983.0,E,S,Group 2
7279_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7280_01,Mars,False,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,False,5962.0,F,P,Group 5
7283_01,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 5
7284_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,647.0,49.0,74.0,0.0,False,770.0,G,P,Group 3
7285_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7289_01,Europa,False,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,True,2389.0,A,P,Group 1
7290_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,D,P,Group 1
7290_02,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,D,P,Group 1
7290_03,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,D,P,Group 1
7290_04,Europa,False,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,False,4165.0,D,P,Group 1
7290_05,Europa,False,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,False,5047.0,D,P,Group 1
7292_01,Mars,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,378.0,False,379.0,D,S,Group 1
7296_01,Mars,False,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,False,1182.0,D,P,Group 1
7297_01,Earth,False,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,False,907.0,G,S,Group 3
7298_01,Earth,False,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,True,692.0,F,P,Group 5
7300_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,True,885.0,G,S,Group 3
7301_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 5
7302_01,Mars,False,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,False,1013.0,E,S,Group 2
7303_01,Earth,False,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,False,982.0,E,S,Group 2
7304_01,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 5
7305_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 3
7306_01,Earth,False,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,True,719.0,E,P,Group 2
7307_01,Earth,False,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,False,799.0,F,S,Group 4
7309_01,Mars,False,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,False,1040.0,F,P,Group 5
7310_01,Mars,False,TRAPPIST-1e,28.0,False,1059.0,0.0,6.0,117.0,0.0,False,1182.0,D,P,Group 1
7311_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,False,949.0,F,P,Group 5
7313_01,Mars,False,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,False,3173.0,D,P,Group 1
7314_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
7320_01,Earth,False,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,False,1040.0,F,P,Group 5
7321_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 5
7322_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,0.0,424.0,0.0,2027.0,False,2451.0,F,S,Group 4
7323_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,547.0,0.0,423.0,False,970.0,F,S,Group 4
7324_01,Europa,False,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,True,3221.0,C,P,Group 1
7326_01,Earth,False,TRAPPIST-1e,47.0,False,2916.0,0.0,14.0,63.0,0.0,False,2993.0,F,P,Group 5
7327_01,Mars,False,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,True,2000.0,F,P,Group 5
7328_01,Earth,False,TRAPPIST-1e,14.0,False,399.0,22.0,458.0,506.0,187.0,False,1572.0,F,S,Group 4
7330_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,63.0,8.0,129.0,2960.0,False,3160.0,C,S,Group 1
7331_01,Mars,False,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,False,1719.0,D,P,Group 1
7332_01,Earth,False,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,False,791.0,E,S,Group 2
7334_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,787.0,1.0,0.0,False,788.0,E,S,Group 2
7336_01,Earth,False,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,False,970.0,F,S,Group 4
7336_02,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,False,902.0,F,S,Group 4
7337_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,115.0,0.0,1823.0,4041.0,False,5979.0,A,S,Group 1
7338_01,Mars,False,TRAPPIST-1e,42.0,False,1318.0,0.0,1386.0,0.0,0.0,False,2704.0,D,P,Group 1
7339_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,2107.0,0.0,15586.0,473.0,False,18166.0,E,P,Group 2
